ID,AGE,INCOME,GENDER,MARITAL,NUMKIDS,NUMCARDS,HOWPAID,MORTGAGE,STORECAR,LOANS,RISK
100569,1,3,0,2,1,1,1,0,2,1,3
100707,1,3,1,2,1,1,1,0,2,0,3
100625,1,3,0,2,1,1,1,0,1,0,3
100468,1,3,1,2,1,1,1,0,1,0,3
100470,1,3,0,2,1,1,1,0,2,0,2
100579,1,3,0,2,1,1,1,0,1,0,3
100453,1,3,0,2,1,1,1,0,1,1,3
100516,1,3,1,2,1,1,1,0,2,1,3
100581,1,3,0,2,1,1,1,0,1,0,3
100338,1,3,0,2,1,1,1,0,1,0,3
100578,1,3,0,2,1,1,1,0,1,1,2
100561,1,3,1,2,1,1,1,0,1,1,2
100282,1,3,1,2,1,1,1,0,1,1,3
100684,1,3,0,2,1,1,1,0,1,0,2
100273,1,3,0,2,1,1,1,0,1,1,3
100343,1,3,1,2,1,1,1,0,2,1,3
100485,1,3,1,2,1,1,1,0,2,0,3
100472,1,3,0,2,1,1,1,0,2,1,3
100688,1,3,1,2,1,1,1,0,1,0,3
100512,1,3,1,2,1,1,1,0,1,0,3
100679,1,3,0,2,1,1,1,0,1,0,3
100683,1,3,1,2,1,1,1,0,2,0,3
100600,1,3,1,2,1,1,1,0,1,1,3
100436,1,3,0,2,1,1,1,0,1,1,2
100618,1,3,1,2,1,1,1,0,2,1,3
100763,1,3,0,2,1,1,1,0,1,1,3
100536,1,3,0,2,1,1,1,0,2,0,3
100558,1,3,0,2,1,1,1,0,1,0,3
100722,1,3,0,2,1,1,1,0,2,0,3
100703,1,3,0,2,1,1,1,0,2,1,3
100733,1,3,1,2,1,1,1,0,1,1,2
100745,1,3,0,2,1,1,1,0,2,1,2
100650,1,3,0,2,1,1,1,0,2,1,2
100588,1,3,0,2,1,1,1,0,1,0,2
100587,1,3,0,2,1,1,1,0,1,1,3
100718,1,3,1,2,1,1,1,0,1,1,3
100449,1,3,0,2,1,1,1,0,1,1,3
100716,1,3,1,2,1,1,1,0,1,1,3
100330,1,3,1,2,1,1,1,0,1,0,3
100337,1,3,1,2,1,1,1,0,2,0,3
100746,1,3,1,2,1,1,1,0,2,1,3
100531,1,3,0,2,1,1,1,0,1,0,2
100505,1,3,0,2,1,1,1,0,1,1,3
100365,1,3,0,2,1,1,1,0,2,1,3
100562,1,3,0,2,1,1,1,0,2,1,3
100537,1,3,0,2,1,1,1,0,1,1,3
100430,1,3,1,2,1,1,1,0,1,1,3
100284,1,3,1,2,1,1,1,0,1,1,3
100741,1,3,0,2,1,1,1,0,2,1,2
100394,1,2,0,2,1,1,1,0,2,1,3
100285,1,2,1,2,1,1,1,0,2,0,2
100288,1,2,0,2,1,1,1,0,1,1,3
100523,1,2,0,2,1,1,1,0,1,0,2
100691,1,2,1,2,1,1,1,0,2,0,3
100334,1,2,0,2,1,1,1,0,1,1,3
100602,1,2,1,2,1,1,1,0,1,0,3
100403,1,2,1,2,1,1,1,0,2,1,3
100764,1,2,1,2,1,1,1,0,2,0,3
100329,1,2,1,2,1,1,1,0,1,0,3
100440,1,2,1,2,1,1,1,0,2,0,3
100279,1,2,0,2,1,1,1,0,2,1,3
100677,1,2,0,2,1,1,1,0,1,0,2
100620,1,2,0,2,1,1,1,0,1,0,3
100402,1,2,0,2,1,1,1,0,1,1,3
100720,1,2,0,2,1,1,1,0,2,1,3
100627,1,2,0,2,1,1,1,0,2,1,3
100399,1,2,0,2,1,1,1,0,2,1,3
100361,1,2,1,2,1,1,1,0,2,0,3
100676,1,2,0,2,1,1,1,0,1,0,3
100681,1,2,0,2,1,1,1,0,2,1,2
100641,1,2,1,2,1,1,1,0,2,0,3
100320,1,2,0,2,1,1,1,0,1,0,2
100580,1,2,0,2,1,1,1,0,1,0,3
100549,1,2,1,2,1,1,1,0,1,1,3
100496,1,2,1,2,1,1,1,0,1,0,3
100396,1,2,1,2,1,1,1,0,1,0,2
100534,1,2,1,2,1,1,1,0,1,0,3
100752,1,2,1,2,1,1,1,0,1,1,3
100521,1,2,1,2,1,1,1,0,2,0,3
100586,1,2,0,2,1,1,1,0,2,0,3
100533,1,2,1,2,1,1,1,0,1,1,3
100476,1,2,1,2,1,1,1,0,1,0,3
100737,1,2,0,2,1,1,1,0,1,1,2
100615,1,2,0,2,1,1,1,0,2,0,3
100781,1,2,1,2,1,1,1,0,1,1,3
100548,1,2,0,2,1,1,1,0,1,1,3
100442,1,2,0,2,1,1,1,0,1,1,3
100682,1,2,0,2,1,1,1,0,2,1,3
100784,1,2,1,2,1,1,1,0,1,1,3
100792,1,2,0,2,1,1,1,0,1,0,2
100432,1,2,0,2,1,1,1,0,2,0,3
100280,1,2,1,2,1,1,1,0,1,0,3
100445,1,2,1,2,1,1,1,0,2,1,3
100363,1,2,0,2,1,1,1,0,1,0,3
100398,1,2,0,2,1,1,1,0,2,0,3
100417,1,2,1,2,1,1,1,0,2,0,3
100715,1,2,1,2,1,1,1,0,2,1,2
100503,1,2,0,2,1,1,1,0,1,0,3
100790,1,2,1,2,1,1,1,0,1,0,2
100360,1,2,0,2,1,1,1,0,1,0,3
100465,1,2,1,2,1,1,1,0,2,0,3
100635,1,2,0,2,1,1,1,0,2,1,3
100585,1,2,0,2,1,1,1,0,2,1,3
100736,1,2,1,2,1,1,1,0,1,1,2
100407,1,2,1,2,1,1,1,0,2,1,3
100522,1,2,1,2,1,1,1,0,2,0,3
100696,1,2,1,2,1,1,1,0,2,1,3
100510,1,2,0,2,1,1,1,0,2,0,3
100310,1,2,0,2,1,1,1,0,1,1,2
100409,1,2,0,2,1,1,1,0,2,1,3
100353,1,2,0,2,1,1,1,0,1,0,3
100424,1,2,0,2,1,1,1,0,1,1,3
100439,1,2,0,2,1,1,1,0,1,1,2
100444,1,2,1,2,1,1,1,0,2,1,3
100749,1,2,0,2,1,1,1,0,2,1,2
100443,1,2,1,2,1,1,1,0,1,1,3
100511,1,2,1,2,1,1,1,0,2,1,2
100785,1,2,1,2,1,1,1,0,2,1,3
100506,1,2,1,2,1,1,1,0,1,0,3
100283,1,2,1,2,1,1,1,0,1,0,3
100454,1,2,1,2,1,1,1,0,2,0,3
100303,1,2,1,2,1,1,1,0,1,0,2
100760,1,2,0,2,1,1,1,0,2,0,3
100477,1,2,0,2,1,1,1,0,1,0,3
100473,1,2,1,2,1,1,1,0,2,1,3
100642,1,2,1,2,1,1,1,0,2,1,3
100551,1,2,0,2,1,1,1,0,2,0,3
100624,1,2,0,2,1,1,1,0,2,0,2
100721,1,2,1,2,1,1,1,0,1,0,3
100704,1,2,0,2,1,1,1,0,2,1,3
100306,1,2,1,2,1,1,1,0,1,0,3
100645,1,2,0,2,1,1,1,0,2,1,3
100367,1,2,1,2,1,1,1,0,1,0,3
100507,1,2,0,2,1,1,1,0,1,0,2
100614,1,2,0,2,1,1,1,0,1,1,3
100782,1,2,1,2,1,1,1,0,1,0,2
100272,1,2,1,2,1,1,1,0,2,0,3
100598,1,2,0,2,1,1,1,0,1,0,3
100405,1,2,1,2,1,1,1,0,1,1,2
100368,1,2,1,2,1,1,1,0,1,1,3
100519,1,2,0,2,1,1,1,0,2,0,3
100589,1,2,0,2,1,1,1,0,1,1,3
100724,1,2,1,2,1,1,1,0,2,1,2
100311,1,2,1,2,1,1,1,0,1,1,2
100369,1,2,0,2,1,1,1,0,1,1,2
100530,1,2,1,2,1,1,1,0,2,1,3
100640,1,2,0,2,1,1,1,0,1,1,3
100342,1,2,1,2,1,1,1,0,1,1,3
100739,1,2,0,2,1,1,1,0,2,0,3
100321,1,2,0,2,1,1,1,0,2,0,3
100789,1,2,0,2,1,1,1,0,1,1,3
100729,1,2,0,2,1,1,1,0,2,1,2
100633,1,2,1,2,1,1,1,0,2,1,2
100410,1,2,0,2,1,1,1,0,1,1,3
100431,1,2,0,2,1,1,1,0,1,1,3
100316,1,2,0,2,1,1,1,0,1,1,3
100663,1,2,1,2,1,1,1,0,2,1,3
100564,1,2,0,2,1,1,1,0,1,1,3
100471,1,2,0,2,1,1,1,0,1,0,3
100552,1,2,1,2,1,1,1,0,1,0,3
100392,1,2,1,2,1,1,1,0,2,1,2
100290,1,2,1,2,1,1,1,0,1,0,3
100699,1,2,1,2,1,1,1,0,1,0,2
100646,1,2,1,2,1,1,1,0,2,0,3
100750,1,2,1,2,1,1,1,0,1,1,3
100517,1,2,1,2,1,1,1,0,2,0,3
100547,1,2,1,2,1,1,1,0,1,1,3
100317,1,2,1,2,1,1,1,0,2,1,3
100612,1,2,0,2,1,1,1,0,1,1,2
100420,1,2,0,2,1,1,1,0,1,0,3
100780,1,2,0,2,1,1,1,0,1,1,2
100518,1,2,0,2,1,1,1,0,1,0,3
100654,1,2,0,2,1,1,1,0,2,0,3
100653,1,2,1,2,1,1,1,0,2,1,2
100447,1,2,1,2,1,1,1,0,1,1,2
100723,1,2,1,2,1,1,1,0,1,0,2
100678,1,2,0,2,1,1,1,0,2,1,3
100651,1,2,0,2,1,1,1,0,2,0,3
100582,1,2,1,2,1,1,1,0,1,1,3
100286,1,2,0,2,1,1,1,0,1,0,2
100576,1,2,0,2,1,1,1,0,2,0,3
100613,1,2,0,2,1,1,1,0,2,0,3
100480,1,2,1,2,1,1,1,0,2,0,3
100634,1,2,1,2,1,1,1,0,1,1,2
100308,1,2,0,2,1,1,1,0,2,1,3
100791,1,2,1,2,1,1,1,0,1,1,3
100658,1,2,0,2,1,1,1,0,2,1,3
100742,1,2,1,2,1,1,1,0,1,0,3
100331,1,2,1,2,1,1,1,0,1,0,3
100686,1,2,1,2,1,1,1,0,2,1,3
100474,1,2,1,2,1,1,1,0,2,0,3
100751,1,2,1,2,1,1,1,0,1,0,3
100332,1,2,1,2,1,1,1,0,2,0,3
100546,1,2,1,2,1,1,1,0,2,0,3
100482,1,2,0,2,1,1,1,0,1,0,3
100779,1,2,0,2,1,1,1,0,1,0,3
100387,1,2,1,2,1,1,1,0,2,0,3
100644,1,2,1,2,1,1,1,0,1,1,2
100649,1,2,0,2,1,1,1,0,2,0,3
100371,1,2,1,2,1,1,1,0,2,1,3
100680,1,2,1,2,1,1,1,0,2,1,3
100318,1,2,0,2,1,1,1,0,1,1,3
100408,1,2,1,2,1,1,1,0,1,0,3
100362,1,2,0,2,1,1,1,0,1,0,3
100647,1,2,1,2,1,1,1,0,2,1,3
100479,1,2,1,2,1,1,1,0,1,1,3
100313,1,2,1,2,1,1,1,0,1,1,3
100289,1,2,0,2,1,1,1,0,2,1,3
100276,1,2,0,2,1,1,1,0,2,1,3
100617,1,2,1,2,1,1,1,0,2,0,3
100281,1,2,1,2,1,1,1,0,1,1,3
100550,1,2,0,2,1,1,1,0,1,0,3
100714,1,2,0,2,1,1,1,0,2,0,3
100560,1,2,1,2,1,1,1,0,1,0,3
100498,1,2,0,2,1,1,1,0,1,0,3
100747,1,2,1,2,1,1,1,0,2,1,3
100298,1,2,0,2,1,1,1,0,2,1,2
100525,1,2,0,2,1,1,1,0,2,0,3
100299,1,2,0,2,1,1,1,0,2,0,3
100636,1,2,0,2,1,1,1,0,1,1,3
100291,1,2,1,2,1,1,1,0,2,0,3
100340,1,2,1,2,1,1,1,0,2,0,3
100786,1,2,0,2,1,1,1,0,1,1,2
100339,1,2,1,2,1,1,1,0,2,0,3
100656,1,2,0,2,1,1,1,0,2,0,2
100643,1,2,1,2,1,1,1,0,1,1,3
100557,1,2,0,2,1,1,1,0,1,1,3
100433,1,2,0,2,1,1,1,0,2,1,3
100464,1,2,1,2,1,1,1,0,2,0,3
100455,1,2,1,2,1,1,1,0,1,0,3
100305,1,2,1,2,1,1,1,0,1,1,3
100659,1,2,0,2,1,1,1,0,1,0,2
100559,1,2,1,2,1,1,1,0,2,1,2
100475,1,2,1,2,1,1,1,0,1,0,3
100393,1,2,1,2,1,1,1,0,1,1,2
100762,1,2,0,2,1,1,1,0,2,0,3
100438,1,2,0,2,1,1,1,0,1,0,3
100483,1,2,1,2,1,1,1,0,2,1,3
100397,1,2,0,2,1,1,1,0,1,1,3
100669,1,2,0,2,1,1,1,0,2,0,2
100788,1,2,0,2,1,1,1,0,1,0,3
100441,1,2,0,2,1,1,1,0,2,0,3
100274,1,2,1,2,1,1,1,0,1,0,3
100372,1,2,0,2,1,1,1,0,1,1,3
100413,1,2,1,2,1,1,1,0,2,1,3
100278,1,2,1,2,1,1,1,0,1,1,3
100406,1,2,0,2,1,1,1,0,1,0,3
100484,1,2,1,2,1,1,1,0,1,0,2
100309,1,2,0,2,1,1,1,0,1,1,3
100553,1,2,0,2,1,1,1,0,1,0,2
100380,1,2,0,2,1,1,1,0,2,1,2
100359,1,2,1,2,1,1,1,0,2,1,3
100366,1,2,0,2,1,1,1,0,1,0,3
100520,1,2,1,2,1,1,1,0,1,1,2
100304,1,2,0,2,1,1,1,0,1,1,3
100719,1,2,0,2,1,1,1,0,1,0,3
100349,1,2,0,2,1,1,1,0,2,0,3
100513,1,2,1,2,1,1,1,0,2,1,3
100277,1,2,1,2,1,1,1,0,1,1,3
100275,1,2,0,2,1,1,1,0,1,1,3
100437,1,2,1,2,1,1,1,0,2,1,3
100404,1,2,1,2,1,1,1,0,2,1,3
100616,1,2,0,2,1,1,1,0,1,1,3
100637,1,2,0,2,1,1,1,0,2,1,3
100315,1,2,0,2,1,1,1,0,1,1,3
100638,1,2,1,2,1,1,1,0,1,1,3
100744,1,2,0,2,1,1,1,0,1,1,2
100395,1,2,1,2,1,1,1,0,2,0,3
100556,1,2,0,2,1,1,1,0,2,0,2
100457,1,2,0,2,1,1,1,0,2,1,3
100639,1,2,0,2,1,1,1,0,2,0,3
100783,1,2,1,2,1,1,1,0,2,1,3
100478,1,2,1,2,1,1,1,0,1,1,3
100314,1,2,0,2,1,1,1,0,1,1,3
100287,1,2,1,2,1,1,1,0,2,1,3
100740,1,2,1,2,1,1,1,0,1,1,3
100434,1,2,1,2,1,1,1,0,2,0,3
100508,1,2,1,2,1,1,1,0,1,0,3
100652,1,2,0,2,1,1,1,0,1,0,3
100400,1,2,0,2,1,1,1,0,2,1,3
100577,1,2,1,2,1,1,1,0,2,1,3
100514,1,2,0,2,1,1,1,0,2,0,3
100391,1,2,0,2,1,1,1,0,1,1,3
100685,1,2,0,2,1,1,1,0,1,1,3
100364,1,2,1,2,1,1,1,0,1,1,3
100370,1,2,0,2,1,1,1,0,1,0,3
100610,1,2,1,2,1,1,1,0,1,0,3
100435,1,2,0,2,1,1,1,0,2,0,3
100800,1,2,1,2,1,1,1,0,1,0,3
100544,1,2,1,2,1,1,1,0,2,1,3
100504,1,2,1,2,1,1,1,0,2,0,3
100467,1,2,1,2,1,1,1,0,1,1,3
100611,1,2,0,2,1,1,1,0,2,1,3
100336,1,2,0,2,1,1,1,0,2,0,3
100717,1,2,1,2,1,1,1,0,1,1,2
100584,1,2,1,2,1,1,1,0,2,0,3
100667,1,2,0,2,1,1,1,0,2,0,3
100307,1,2,0,2,1,1,1,0,1,0,3
100687,1,2,0,2,1,1,1,0,2,0,3
100619,1,2,0,2,1,1,1,0,1,0,3
100333,1,2,0,2,1,1,1,0,2,1,3
100748,1,2,0,2,1,1,1,0,1,1,3
100689,1,2,1,2,1,1,1,0,1,0,3
100787,1,2,1,2,1,1,1,0,2,0,3
100555,1,2,0,2,1,1,1,0,1,0,3
100312,1,2,0,2,1,1,1,0,1,0,3
100296,1,2,1,2,1,1,1,0,2,1,2
100341,1,2,0,2,1,1,1,0,1,0,3
100351,1,2,1,2,1,1,1,0,1,1,3
100446,1,2,1,2,1,1,1,0,2,1,3
100481,1,2,1,2,1,1,1,0,1,1,2
100801,1,2,0,2,1,1,1,0,1,1,3
100726,1,2,0,2,1,1,1,0,2,1,3
100515,1,2,1,2,1,1,1,0,2,1,3
100713,1,2,1,2,1,1,1,0,1,1,3
100545,1,2,0,2,1,1,1,0,1,1,3
100738,1,2,1,2,1,1,1,0,1,1,3
100538,1,2,1,2,1,1,1,0,2,1,3
100743,1,2,1,2,1,1,1,0,1,1,3
100401,1,2,1,2,1,1,1,0,1,1,3
100583,1,2,1,2,1,1,1,0,2,0,3
100543,1,2,0,2,1,1,1,0,2,1,2
100466,1,2,0,2,1,1,1,0,1,1,3
100297,1,2,1,2,1,1,1,0,2,1,3
100648,1,2,1,2,1,1,1,0,2,1,3
100469,1,2,0,2,1,1,1,0,1,1,3
100335,1,2,0,2,1,1,1,0,2,1,3
100692,1,2,1,2,1,1,1,0,2,1,3
100528,1,2,0,2,1,1,1,0,1,0,3
100690,1,2,1,2,1,1,1,0,2,0,3
100554,1,2,0,2,1,1,1,0,2,0,3
100655,1,2,0,2,1,1,1,0,2,0,3
100575,1,2,1,2,1,1,1,0,1,1,3
100509,1,2,1,2,1,1,1,0,2,0,3
100178,1,2,1,1,1,1,1,0,2,0,3
100459,1,2,0,2,1,1,1,0,1,0,3
100355,1,2,0,2,1,1,1,0,2,1,3
100301,1,2,1,2,1,1,1,0,1,0,3
100105,1,2,1,1,1,1,1,0,2,0,3
100574,1,2,0,2,1,1,1,0,2,0,2
100061,1,2,0,1,1,1,1,0,1,0,3
100177,1,2,1,1,1,1,1,0,2,0,3
100778,1,2,0,2,1,1,1,0,2,1,3
100255,1,2,0,1,1,1,1,0,2,0,3
100191,1,2,0,1,1,1,1,0,0,0,3
100428,1,2,0,2,1,1,1,0,1,1,3
100134,1,2,1,1,1,1,1,0,2,0,3
100572,1,2,1,2,1,1,1,0,1,0,3
100109,1,2,0,1,1,1,1,0,2,0,2
100047,1,2,0,1,1,1,1,0,2,0,3
100776,1,2,0,2,1,1,1,0,1,1,3
100146,1,2,0,1,1,1,1,0,2,0,3
100108,1,2,0,1,1,1,1,0,1,0,2
100243,1,2,0,1,1,1,1,0,1,0,3
100106,1,2,1,1,1,1,1,0,0,0,3
100710,1,2,0,2,1,1,1,0,1,0,3
100327,1,2,0,2,1,1,1,0,1,0,3
100160,1,2,0,1,1,1,1,0,2,0,2
100257,1,2,1,1,1,1,1,0,2,0,3
100268,1,2,0,1,1,1,1,0,0,0,3
100119,1,2,1,1,1,1,1,0,1,0,3
100675,1,2,1,2,1,1,1,0,2,1,3
100501,1,2,0,2,1,1,1,0,1,0,3
100144,1,2,0,1,1,1,1,0,2,0,3
100015,1,2,0,1,1,1,1,0,0,0,3
100175,1,2,0,1,1,1,1,0,2,0,3
100269,1,2,1,1,1,1,1,0,1,0,3
100145,1,2,1,1,1,1,1,0,1,0,3
100130,1,2,0,1,1,1,1,0,0,0,3
100235,1,2,1,1,1,1,1,0,2,0,3
100260,1,2,1,1,1,1,1,0,1,0,3
100077,1,2,1,1,1,1,1,0,0,0,2
100118,1,2,0,1,1,1,1,0,2,0,3
100196,1,2,0,1,1,1,1,0,0,0,3
100048,1,2,1,1,1,1,1,0,0,0,3
100224,1,2,0,1,1,1,1,0,0,0,3
100772,1,2,0,2,1,1,1,0,1,0,3
100460,1,2,0,2,1,1,1,0,2,1,2
100153,1,2,1,1,1,1,1,0,1,0,3
100267,1,2,0,1,1,1,1,0,2,0,3
100076,1,2,0,1,1,1,1,0,1,0,3
100711,1,2,1,2,1,1,1,0,1,1,2
100270,1,2,0,1,1,1,1,0,2,0,3
100709,1,2,1,2,1,1,1,0,2,1,3
100092,1,2,1,1,1,1,1,0,0,0,3
100253,1,2,0,1,1,1,1,0,1,0,3
100221,1,2,0,1,1,1,1,0,2,0,3
100356,1,2,1,2,1,1,1,0,2,0,3
100300,1,2,0,2,1,1,1,0,1,1,3
100038,1,2,0,1,1,1,1,0,0,0,3
100037,1,2,0,1,1,1,1,0,1,0,3
100028,1,2,1,1,1,1,1,0,2,0,3
100131,1,2,0,1,1,1,1,0,0,0,3
100107,1,2,0,1,1,1,1,0,0,0,3
100103,1,2,0,1,1,1,1,0,1,0,2
100328,1,2,0,2,1,1,1,0,1,0,3
100036,1,2,0,1,1,1,1,0,2,0,2
100094,1,2,0,1,1,1,1,0,1,0,3
100233,1,2,0,1,1,1,1,0,0,0,3
100176,1,2,0,1,1,1,1,0,2,0,3
100775,1,2,0,2,1,1,1,0,2,1,3
100129,1,2,1,1,1,1,1,0,0,0,3
100223,1,2,1,1,1,1,1,0,1,0,3
100200,1,2,0,1,1,1,1,0,2,0,3
100254,1,2,1,1,1,1,1,0,0,0,3
100009,1,2,0,1,1,1,1,0,1,0,3
100070,1,2,1,1,1,1,1,0,1,0,3
100209,1,2,0,1,1,1,1,0,2,0,3
